#sample: fastq file name.
#cell: cell identifier.
#score: binary score for Strand-seq library quality; 1=high; 0=low.
#comment: annotation of how library performed (as assessed by ADS).
#reads:  Filtered reads used for counting.
sample	cell	score	comments	reads
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20402	1	pass	221638
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20403	1	pass	91430
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20404	1	low_cov	42862
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20405	1	just_OK	71444
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20406	0	low_Q	199273
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20408	0	low_Q	43376
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20409	1	pass	250033
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20410	1	pass	115723
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20411	0	low_Q	25631
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20412	1	pass	122325
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20414	1	pass	61767
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20415	1	bg	200631
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20416	1	low_Q	53335
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20418	1	pass	225747
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20421	0	low_Q	227469
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20424	1	unstable	286980
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20425	1	pass	138310
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20426	1	low_Q	36496
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20427	0	low_cov	49974
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20428	1	pass	209057
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20429	0	low_Q	161709
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20430	1	pass	281711
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20431	1	pass	234472
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20433	0	low_Q	81951
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20434	0	low_Q	20798
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20436	0	low_Q	131439
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20437	1	pass	65969
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20438	1	pass	329501
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20442	1	just_OK	136966
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20443	1	low_cov	27728
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20444	0	low_Q	62883
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20445	1	pass	209454
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20446	0	low_cov	13194
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20447	1	pass	360994
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20448	1	pass	739756
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20449	1	pass	181325
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20450	0	low_cov	83752
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20451	0	low_Q	44208
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20453	0	low_Q	35689
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20454	0	low_Q	39436
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20455	0	2x_BrdU	394452
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20457	1	pass	346531
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20458	0	low_Q	42238
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20459	1	pass	324256
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20460	1	just_OK	88110
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20461	0	low_cov	18883
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20463	1	low_cov	74517
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20464	1	low_Q	123398
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20465	1	pass	290930
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20466	0	low_Q	30371
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20468	0	low_Q	182587
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20473	1	pass	138439
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20474	0	low_cov	31538
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20475	0	low_Q	185157
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20476	1	pass	385991
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20477	0	low_Q	63542
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20478	1	pass	246230
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20481	1	pass	203737
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20482	0	low_Q	176924
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20484	0	low_Q	155461
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20485	1	pass	180707
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20489	1	pass	221693
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20490	1	pass	430444
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20492	1	pass	152480
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20493	1	low_cov	79612
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20494	1	pass	251119
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20301	1	pass	202998
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20303	0	low_cov	15987
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20305	1	pass	336581
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20306	1	pass	109004
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20307	0	low_cov	80253
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20308	0	just_OK	70984
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20309	1	pass	231346
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20310	1	just_OK	283828
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20312	1	just_OK	347896
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20313	1	pass	267186
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20314	1	pass	295301
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20315	1	pass	103975
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20316	0	low_cov	46795
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20317	1	2x_BrdU	318874
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20318	1	pass	420634
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20320	1	pass	373325
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20322	1	pass	323632
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20325	1	pass	383278
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20326	1	pass	550727
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20328	1	pass	514027
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20330	1	pass	417306
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20331	1	pass	301151
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20333	1	pass	379369
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20334	1	pass	406471
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20335	0	low_cov	42187
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20336	1	pass	494988
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20337	1	pass	520850
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20338	1	pass	557977
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20341	1	pass	353072
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20343	0	low_Q	52249
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20344	1	pass	184014
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20345	1	pass	288909
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20346	1	pass	195747
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20347	1	bg	332288
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20349	1	pass	431980
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20350	1	2x_BrdU	169009
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20351	1	pass	392531
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20352	0	2x_BrdU	354165
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20353	1	pass	456252
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20357	1	pass	402938
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20358	1	pass	486035
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20359	1	pass	393196
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20360	1	pass	407166
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20361	1	pass	307069
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20364	1	pass	353726
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20365	1	pass	370062
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20366	0	2x_BrdU	255065
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20367	1	pass	436766
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20368	1	pass	420446
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20369	1	pass	369230
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20373	1	pass	222194
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20374	1	pass	500754
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20375	1	pass	449009
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20376	1	pass	478251
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20377	1	pass	431992
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20381	1	pass	310116
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20382	0	low_Q	40155
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20383	1	pass	191092
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20384	1	pass	416419
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20385	1	pass	380797
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20386	0	low_Q	21923
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20389	1	just_OK	132038
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20391	1	pass	251337
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20392	1	pass	191535
HVN3GAFXY_HG02587x02_19s004140-1-1	HG02587x02PE20396	0	low_Q	42543
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20301	1	pass	311697
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20302	1	pass	264701
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20303	0	2x_BrdU	230326
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20304	1	pass	255188
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20305	0	low_cov	77703
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20306	0	2x_BrdU	226561
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20307	1	pass	243759
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20308	1	pass	250388
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20311	1	pass	195568
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20312	1	pass	251542
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20313	0	low_Q	104883
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20314	1	pass	206430
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20315	1	pass	250577
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20317	1	pass	241689
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20318	1	pass	247072
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20319	1	pass	303592
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20320	1	pass	172984
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20322	0	2x_BrdU	216429
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20323	1	pass	256695
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20324	1	pass	195725
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20325	0	low_cov	43405
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20326	1	pass	138285
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20327	0	2x_BrdU	257821
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20329	1	pass	269303
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20332	1	pass	223131
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20333	1	pass	244244
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20334	1	pass	139132
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20335	0	low_Q	53156
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20337	0	2x_BrdU	291072
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20338	1	incompl_BrdU	226123
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20339	1	pass	191384
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20340	1	pass	377257
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20341	1	pass	264544
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20342	1	pass	337379
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20343	1	pass	137710
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20345	1	pass	217026
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20346	1	pass	261186
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20347	1	pass	164791
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20348	1	unstable	320948
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20349	0	2x_BrdU	269909
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20350	1	pass	362246
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20351	1	pass	76001
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20352	0	low_Q	22355
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20353	1	pass	323513
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20354	1	bg	92659
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20355	1	pass	268933
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20356	1	pass	258249
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20358	1	pass	365616
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20359	1	pass	142500
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20361	1	pass	293120
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20362	1	pass	283113
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20364	1	pass	285849
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20365	1	pass	321973
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20366	0	2x_BrdU	208455
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20368	0	low_Q	15064
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20369	1	unstable	279189
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20370	0	2x_BrdU	184770
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20371	1	pass	151124
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20372	0	2x_BrdU	246355
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20373	1	pass	254743
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20374	1	pass	190297
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20375	0	low_Q	21427
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20376	0	low_cov	18429
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20377	0	2x_BrdU	301544
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20378	0	2x_BrdU	260696
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20379	1	pass	245968
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20380	1	pass	236661
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20382	1	pass	145126
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20383	0	2x_BrdU	251892
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20386	1	pass	249074
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20387	1	pass	230672
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20388	1	pass	176930
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20389	1	pass	361597
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20390	1	pass	160437
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20391	1	pass	305147
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20392	0	low_Q	39406
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20394	1	pass	358303
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20395	1	pass	155989
HWWKWAFXY_HG03009x02_19s004569-1-1	HG03009x02PE20396	0	2x_BrdU	201348
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20501	1	pass	371071
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20502	1	pass	289683
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20503	1	pass	270518
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20505	1	just_OK	81205
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20506	1	pass	562698
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20508	1	incompl_BrdU	313831
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20509	0	2x_BrdU	270171
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20511	1	pass	176522
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20512	1	pass	228982
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20514	1	incompl_BrdU	415001
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20517	1	pass	390791
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20518	1	pass	464620
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20519	1	pass	190050
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20520	1	pass	325960
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20521	0	low_cov	44583
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20522	0	2x_BrdU	195473
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20523	1	pass	711992
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20525	0	low_Q	149664
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20526	0	2x_BrdU	253022
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20527	1	pass	399772
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20528	1	pass	317555
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20529	0	low_cov	12091
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20531	1	pass	352976
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20533	0	2x_BrdU	286465
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20534	1	bg	161582
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20535	1	incompl_BrdU	319406
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20536	1	pass	238228
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20537	0	low_cov	11682
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20540	1	pass	766050
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20541	1	pass	293337
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20542	1	bg	318676
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20543	1	pass	269270
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20544	1	pass	360232
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20545	0	low_Q	37895
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20546	1	pass	326452
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20547	0	low_Q	22190
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20548	1	pass	632620
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20549	1	pass	247994
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20550	1	pass	248743
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20552	1	pass	227991
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20553	1	pass	257169
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20554	0	low_cov	10873
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20555	1	pass	1026211
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20557	0	low_Q	133925
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20558	1	pass	372049
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20559	1	pass	290516
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20562	1	pass	246288
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20564	1	pass	206141
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20566	1	pass	361967
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20567	1	pass	429094
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20568	1	pass	311045
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20569	0	2x_BrdU	251419
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20570	1	pass	215737
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20571	1	pass	737943
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20573	1	pass	237534
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20575	0	low_Q	27480
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20577	1	pass	400611
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20578	1	pass	343577
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20579	1	pass	495515
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20581	1	pass	334672
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20582	1	pass	315169
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20583	1	pass	389807
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20584	1	pass	293171
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20585	1	pass	343283
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20586	1	bg	237687
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20589	1	pass	187277
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20590	1	pass	276865
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20591	1	pass	312944
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20592	1	just_OK	110243
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20593	1	pass	483831
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20594	1	pass	243544
HWWKWAFXY_HG03065x02_19s004569-1-1	HG03065x02PE20595	0	2x_BrdU	525834
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20502	1	pass	266482
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20503	0	low_Q	68642
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20504	1	pass	469736
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20506	1	pass	372958
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20507	0	low_Q	80023
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20508	1	pass	449840
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20509	1	pass	465330
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20510	1	pass	241670
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20512	1	pass	413279
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20518	1	pass	386533
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20519	1	pass	329505
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20520	1	pass	391900
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20521	1	pass	318621
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20522	1	just_OK	132687
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20523	1	bg	118100
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20524	1	pass	617194
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20525	1	incompl_BrdU	378247
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20526	1	pass	568141
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20527	1	pass	180553
HVVFTAFXY_HG03371x02_19s004449-1-1	HG03371x02PE20530	1	pass	439092
